,zipcode,tot_income,state,population,city,lat,long,county,av_income
30452,17053,149004,PA,5022,MARYSVILLE,40.33,-76.93,Cumberland,29670.0
30453,17053,149004,PA,5022,MARYSVILLE,40.33,-76.93,Perry,29670.0
30454,17055,1578927,PA,36201,MECHANICSBURG,40.21,-77.0,Cumberland,43616.0
30455,17055,1578927,PA,36201,MECHANICSBURG,40.21,-77.0,York,43616.0
30456,17057,570300,PA,22121,MIDDLETOWN,40.19,-76.7,Dauphin,25781.0
30457,17058,34029,PA,1767,MIFFLIN,40.56,-77.4,Juniata,19258.0
30458,17059,180842,PA,8074,MIFFLINTOWN,40.57,-77.39,Juniata,22398.0
30459,17060,20301,PA,1264,MILL CREEK,40.43,-77.92,Huntingdon,16061.0
30460,17061,190965,PA,7046,MILLERSBURG,40.54,-76.95,Dauphin,27103.0
30461,17062,110094,PA,4137,MILLERSTOWN,40.55,-77.15,Perry,26612.0
30462,17063,63149,PA,3385,MILROY,40.71,-77.58,Mifflin,18656.0
30463,17063,63149,PA,3385,MILROY,40.71,-77.58,Snyder,18656.0
30464,17064,43856,PA,693,MOUNT GRETNA,40.24,-76.47,Lebanon,63284.0
30465,17065,106538,PA,4367,MOUNT HOLLY SPRINGS,40.11,-77.18,Cumberland,24396.0
30466,17066,85794,PA,5339,MOUNT UNION,40.38,-77.88,Huntingdon,16069.0
30467,17066,85794,PA,5339,MOUNT UNION,40.38,-77.88,Mifflin,16069.0
30468,17067,407036,PA,14500,MYERSTOWN,40.37,-76.3,Berks,28071.0
30469,17067,407036,PA,14500,MYERSTOWN,40.37,-76.3,Lebanon,28071.0
30470,17068,108174,PA,4405,NEW BLOOMFIELD,40.41,-77.18,Perry,24557.0
30471,17070,527037,PA,16009,NEW CUMBERLAND,40.23,-76.87,Cumberland,32921.0
30472,17070,527037,PA,16009,NEW CUMBERLAND,40.23,-76.87,York,32921.0
30473,17072,8807,PA,82,NEW KINGSTOWN,40.23,-77.02,Cumberland,107402.0
30474,17073,158785,PA,5490,NEWMANSTOWN,40.35,-76.21,Berks,28923.0
30475,17073,158785,PA,5490,NEWMANSTOWN,40.35,-76.21,Lancaster,28923.0
30476,17073,158785,PA,5490,NEWMANSTOWN,40.35,-76.21,Lebanon,28923.0
30477,17074,174636,PA,7142,NEWPORT,40.47,-77.13,Perry,24452.0
30478,17075,5136,PA,70,NEWTON HAMILTON,40.39,-77.83,Mifflin,73371.0
30479,17078,769344,PA,21272,PALMYRA,40.3,-76.59,Dauphin,36167.0
30480,17078,769344,PA,21272,PALMYRA,40.3,-76.59,Lebanon,36167.0
30481,17080,6568,PA,270,PILLOW,40.64,-76.8,Dauphin,24326.0
30482,17082,75682,PA,3372,PORT ROYAL,40.53,-77.39,Juniata,22444.0
30483,17084,123366,PA,4425,REEDSVILLE,40.65,-77.6,Mifflin,27879.0
30484,17086,51905,PA,2264,RICHFIELD,40.69,-77.12,Juniata,22926.0
30485,17086,51905,PA,2264,RICHFIELD,40.69,-77.12,Snyder,22926.0
30486,17087,74079,PA,2867,RICHLAND,40.35,-76.25,Berks,25839.0
30487,17087,74079,PA,2867,RICHLAND,40.35,-76.25,Lebanon,25839.0
30488,17088,18312,PA,1005,SCHAEFFERSTOWN,40.29,-76.29,Lebanon,18221.0
30489,17090,141464,PA,5496,SHERMANS DALE,40.33,-77.19,Cumberland,25739.0
30490,17090,141464,PA,5496,SHERMANS DALE,40.33,-77.19,Perry,25739.0
30491,17093,12173,PA,1379,SUMMERDALE,40.29,-76.95,Cumberland,8827.0
30492,17094,56157,PA,2810,THOMPSONTOWN,40.56,-77.23,Juniata,19985.0
30493,17097,10952,PA,799,WICONISCO,40.57,-76.72,Dauphin,13707.0
30494,17098,48042,PA,2326,WILLIAMSTOWN,40.58,-76.61,Dauphin,20654.0
30495,17099,21055,PA,1263,YEAGERTOWN,40.64,-77.58,Mifflin,16671.0
30496,17101,43082,PA,2127,HARRISBURG,40.27,-76.88,Dauphin,20255.0
30497,17102,171974,PA,8034,HARRISBURG,40.27,-76.88,Dauphin,21406.0
30498,17103,159939,PA,11443,HARRISBURG,40.27,-76.88,Dauphin,13977.0
30499,17104,251979,PA,19856,HARRISBURG,40.27,-76.88,Dauphin,12690.0
30500,17109,574820,PA,23450,HARRISBURG,40.27,-76.88,Dauphin,24513.0
30501,17110,813376,PA,25031,HARRISBURG,40.27,-76.88,Dauphin,32495.0
30502,17111,1088986,PA,32233,HARRISBURG,40.27,-76.88,Dauphin,33785.0
30503,17112,1460440,PA,34719,HARRISBURG,40.27,-76.88,Dauphin,42065.0
30504,17113,212763,PA,10567,HARRISBURG,40.27,-76.88,Dauphin,20135.0
30505,17201,636040,PA,25962,CHAMBERSBURG,39.93,-77.65,Franklin,24499.0
30506,17202,959759,PA,30242,CHAMBERSBURG,39.92,-77.71,Franklin,31736.0
30507,17210,5334,PA,128,AMBERSON,40.16,-77.7,Franklin,41672.0
30508,17211,8038,PA,325,ARTEMAS,39.76,-78.4,Bedford,24732.0
30509,17212,15774,PA,853,BIG COVE TANNERY,39.84,-78.05,Fulton,18492.0
30510,17213,12666,PA,617,BLAIRS MILLS,40.25,-77.77,Huntingdon,20528.0
30511,17214,32913,PA,934,BLUE RIDGE SUMMIT,39.73,-77.46,Adams,35239.0
30512,17214,32913,PA,934,BLUE RIDGE SUMMIT,39.73,-77.46,Franklin,35239.0
30513,17215,6339,PA,254,BURNT CABINS,40.06,-77.9,Fulton,24957.0
30514,17219,7390,PA,482,DOYLESBURG,40.22,-77.7,Franklin,15332.0
30515,17220,11987,PA,337,DRY RUN,40.17,-77.76,Franklin,35570.0
30516,17221,12332,PA,511,FANNETTSBURG,40.05,-77.83,Franklin,24133.0
30517,17222,312131,PA,10592,FAYETTEVILLE,39.91,-77.56,Adams,29469.0
30518,17222,312131,PA,10592,FAYETTEVILLE,39.91,-77.56,Franklin,29469.0
30519,17223,5785,PA,333,FORT LITTLETON,40.06,-77.93,Fulton,17372.0
30520,17224,42685,PA,2007,FORT LOUDON,39.94,-77.87,Franklin,21268.0
30521,17224,42685,PA,2007,FORT LOUDON,39.94,-77.87,Fulton,21268.0
30522,17225,600307,PA,20127,GREENCASTLE,39.79,-77.72,Franklin,29826.0
30523,17228,24012,PA,1168,HARRISONVILLE,39.97,-78.08,Fulton,20558.0
30524,17229,28892,PA,1313,HUSTONTOWN,40.03,-78.01,Fulton,22005.0
30525,17229,28892,PA,1313,HUSTONTOWN,40.03,-78.01,Huntingdon,22005.0
30526,17233,117088,PA,5168,MC CONNELLSBURG,39.93,-77.99,Franklin,22656.0
30527,17233,117088,PA,5168,MC CONNELLSBURG,39.93,-77.99,Fulton,22656.0
30528,17235,11341,PA,360,MARION,39.86,-77.67,Franklin,31503.0
30529,17236,232344,PA,7850,MERCERSBURG,39.83,-77.9,Franklin,29598.0
30530,17236,232344,PA,7850,MERCERSBURG,39.83,-77.9,Fulton,29598.0
30531,17237,35512,PA,1903,MONT ALTO,39.83,-77.55,Franklin,18661.0
30532,17238,44870,PA,1540,NEEDMORE,39.86,-78.15,Fulton,29136.0
30533,17239,4836,PA,247,NEELYTON,40.13,-77.85,Fulton,19579.0
30534,17239,4836,PA,247,NEELYTON,40.13,-77.85,Huntingdon,19579.0
30535,17240,80273,PA,3904,NEWBURG,40.13,-77.55,Cumberland,20562.0
30536,17240,80273,PA,3904,NEWBURG,40.13,-77.55,Franklin,20562.0
30537,17241,302798,PA,11367,NEWVILLE,40.17,-77.4,Cumberland,26638.0
30538,17243,28225,PA,1806,ORBISONIA,40.24,-77.89,Huntingdon,15628.0
30539,17244,55616,PA,2539,ORRSTOWN,40.05,-77.6,Franklin,21905.0
30540,17246,5352,PA,176,PLEASANT HALL,40.02,-77.7,Franklin,30409.0
30541,17249,6246,PA,415,ROCKHILL FURNACE,40.24,-77.9,Huntingdon,15051.0
30542,17250,4193,PA,70,ROUZERVILLE,39.73,-77.52,Franklin,59900.0
30543,17252,86488,PA,3684,SAINT THOMAS,39.92,-77.8,Franklin,23477.0
30544,17253,5855,PA,270,SALTILLO,40.21,-78.0,Huntingdon,21685.0
30545,17254,10446,PA,5,SCOTLAND,39.96,-77.59,Franklin,2089200.0
30546,17255,24214,PA,996,SHADE GAP,40.18,-77.86,Huntingdon,24311.0
30547,17257,615160,PA,29397,SHIPPENSBURG,40.04,-77.52,Cumberland,20926.0
30548,17257,615160,PA,29397,SHIPPENSBURG,40.04,-77.52,Franklin,20926.0
30549,17260,23453,PA,1212,SHIRLEYSBURG,40.29,-77.87,Huntingdon,19351.0
30550,17261,8364,PA,268,SOUTH MOUNTAIN,39.83,-77.49,Franklin,31209.0
30551,17262,20230,PA,1745,SPRING RUN,40.15,-77.71,Franklin,11593.0
30552,17263,10226,PA,418,STATE LINE,39.73,-77.71,Franklin,24464.0
30553,17264,47670,PA,2129,THREE SPRINGS,40.19,-77.98,Fulton,22391.0
30554,17264,47670,PA,2129,THREE SPRINGS,40.19,-77.98,Huntingdon,22391.0
30555,17265,10308,PA,641,UPPERSTRASBURG,40.06,-77.76,Franklin,16081.0
30556,17266,13538,PA,444,WALNUT BOTTOM,40.09,-77.37,Cumberland,30491.0
30557,17267,64458,PA,2823,WARFORDSBURG,39.77,-78.2,Fulton,22833.0
30558,17268,749920,PA,29491,WAYNESBORO,39.75,-77.58,Franklin,25429.0
30559,17271,9857,PA,299,WILLOW HILL,40.11,-77.77,Franklin,32967.0
30560,17272,3884,PA,397,ZULLINGER,39.75,-77.52,Franklin,9783.0
30561,17301,119518,PA,4109,ABBOTTSTOWN,39.88,-76.98,Adams,29087.0
30562,17301,119518,PA,4109,ABBOTTSTOWN,39.88,-76.98,York,29087.0
30563,17302,73056,PA,2851,AIRVILLE,39.82,-76.39,York,25625.0
30564,17304,79666,PA,2708,ASPERS,39.97,-77.23,Adams,29419.0
30565,17306,14505,PA,410,BENDERSVILLE,39.98,-77.24,Adams,35378.0
30566,17307,141042,PA,6007,BIGLERVILLE,39.93,-77.24,Adams,23480.0
30567,17307,141042,PA,6007,BIGLERVILLE,39.93,-77.24,Cumberland,23480.0
30568,17309,54891,PA,2110,BROGUE,39.86,-76.45,York,26015.0
30569,17311,5964,PA,252,CODORUS,39.8,-76.82,York,23667.0
30570,17313,285922,PA,10686,DALLASTOWN,39.89,-76.64,York,26757.0
30571,17314,155806,PA,5917,DELTA,39.72,-76.32,York,26332.0
30572,17315,708861,PA,25496,DOVER,40.0,-76.84,York,27803.0
30573,17316,262969,PA,8373,EAST BERLIN,39.93,-76.97,Adams,31407.0
30574,17316,262969,PA,8373,EAST BERLIN,39.93,-76.97,York,31407.0
30575,17317,8553,PA,838,EAST PROSPECT,39.97,-76.52,York,10206.0
30576,17318,10583,PA,436,EMIGSVILLE,40.0,-76.73,York,24273.0
30577,17319,346197,PA,11411,ETTERS,40.15,-76.79,York,30339.0
30578,17320,259983,PA,7743,FAIRFIELD,39.78,-77.36,Adams,33577.0
30579,17321,71685,PA,2352,FAWN GROVE,39.72,-76.45,York,30478.0
30580,17322,178494,PA,6342,FELTON,39.85,-76.56,York,28145.0
30581,17324,112228,PA,3909,GARDNERS,40.04,-77.18,Adams,28710.0
30582,17324,112228,PA,3909,GARDNERS,40.04,-77.18,Cumberland,28710.0
30583,17325,941339,PA,28128,GETTYSBURG,39.83,-77.23,Adams,33466.0
30584,17327,252140,PA,7461,GLEN ROCK,39.79,-76.73,York,33794.0
30585,17329,93693,PA,2523,GLENVILLE,39.76,-76.85,York,37136.0
30586,17331,1640615,PA,51039,HANOVER,39.81,-76.98,Adams,32144.0
30587,17331,1640615,PA,51039,HANOVER,39.81,-76.98,York,32144.0
30588,17339,319749,PA,6754,LEWISBERRY,40.13,-76.86,York,47342.0
30589,17340,322456,PA,10939,LITTLESTOWN,39.74,-77.08,Adams,29478.0
30590,17344,74412,PA,3600,MC SHERRYSTOWN,39.8,-77.01,Adams,20670.0
30591,17345,193813,PA,7918,MANCHESTER,40.06,-76.72,York,24478.0
30592,17347,191381,PA,6393,MOUNT WOLF,40.06,-76.7,York,29936.0
30593,17349,334693,PA,7093,NEW FREEDOM,39.73,-76.69,York,47186.0
30594,17350,357826,PA,13432,NEW OXFORD,39.86,-77.05,Adams,26640.0
30595,17352,40859,PA,1209,NEW PARK,39.76,-76.5,York,33796.0
30596,17353,88722,PA,3458,ORRTANNA,39.88,-77.38,Adams,25657.0
30597,17356,649012,PA,21307,RED LION,39.89,-76.6,York,30460.0
30598,17360,219663,PA,6581,SEVEN VALLEYS,39.85,-76.76,York,33378.0
30599,17361,200414,PA,6259,SHREWSBURY,39.77,-76.68,York,32020.0
30600,17362,424040,PA,13636,SPRING GROVE,39.88,-76.86,York,31097.0
30601,17363,324277,PA,9306,STEWARTSTOWN,39.75,-76.59,York,34846.0
30602,17364,98882,PA,3507,THOMASVILLE,39.92,-76.87,York,28196.0
30603,17365,85445,PA,2346,WELLSVILLE,40.05,-76.94,York,36422.0
30604,17366,134607,PA,5778,WINDSOR,39.91,-76.58,York,23296.0
30605,17368,242428,PA,7224,WRIGHTSVILLE,40.02,-76.53,York,33559.0
30606,17370,169156,PA,4852,YORK HAVEN,40.11,-76.71,York,34863.0
30607,17371,7108,PA,322,YORK NEW SALEM,39.9,-76.79,York,22075.0
30608,17372,118544,PA,4339,YORK SPRINGS,40.0,-77.11,Adams,27321.0
30609,17372,118544,PA,4339,YORK SPRINGS,40.0,-77.11,York,27321.0
30610,17401,198574,PA,18386,YORK,39.96,-76.73,York,10800.0
30611,17402,1165780,PA,37461,YORK,39.96,-76.73,York,31120.0
30612,17403,1162932,PA,38730,YORK,39.96,-76.73,York,30027.0
30613,17404,1037975,PA,35351,YORK,39.96,-76.73,York,29362.0
30614,17406,729364,PA,23328,YORK,39.96,-76.73,York,31266.0
30615,17407,74725,PA,2366,YORK,39.96,-76.73,York,31583.0
30616,17408,726176,PA,23077,YORK,39.95,-76.81,York,31468.0
30617,17501,123606,PA,4214,AKRON,40.15,-76.2,Lancaster,29332.0
30618,17502,76122,PA,2753,BAINBRIDGE,40.09,-76.67,Lancaster,27651.0
30619,17505,49353,PA,2204,BIRD IN HAND,40.05,-76.18,Lancaster,22392.0
30620,17507,8429,PA,36,BOWMANSVILLE,40.21,-76.05,Lancaster,234139.0
30621,17508,34368,PA,530,BROWNSTOWN,40.33,-76.21,Lancaster,64845.0
30622,17509,111485,PA,4942,CHRISTIANA,39.95,-75.99,Lancaster,22559.0
30623,17512,413910,PA,18026,COLUMBIA,40.03,-76.49,Lancaster,22962.0
30624,17516,144435,PA,4360,CONESTOGA,39.93,-76.36,Lancaster,33127.0
30625,17517,476928,PA,16428,DENVER,40.23,-76.13,Lancaster,29031.0
30626,17518,30214,PA,1434,DRUMORE,39.83,-76.25,Lancaster,21070.0
30627,17519,197490,PA,7514,EAST EARL,40.14,-76.02,Lancaster,26283.0
30628,17520,145711,PA,4642,EAST PETERSBURG,40.1,-76.35,Lancaster,31390.0
30629,17522,957672,PA,33628,EPHRATA,40.18,-76.18,Lancaster,28478.0
30630,17527,175735,PA,6020,GAP,39.98,-76.02,Chester,29192.0
30631,17527,175735,PA,6020,GAP,39.98,-76.02,Lancaster,29192.0
30632,17529,110937,PA,4628,GORDONVILLE,40.04,-76.1,Lancaster,23971.0
30633,17532,92862,PA,2929,HOLTWOOD,39.82,-76.33,Lancaster,31704.0
30634,17535,58365,PA,2935,KINZERS,40.01,-76.04,Lancaster,19886.0
30635,17536,68249,PA,3016,KIRKWOOD,39.82,-76.09,Lancaster,22629.0
30636,17538,248312,PA,6262,LANDISVILLE,40.09,-76.41,Lancaster,39654.0
30637,17540,283398,PA,10270,LEOLA,40.09,-76.18,Lancaster,27595.0
30638,17543,1845917,PA,42715,LITITZ,40.15,-76.3,Lancaster,43215.0
30639,17545,723609,PA,22456,MANHEIM,40.16,-76.39,Lancaster,32223.0
30640,17545,723609,PA,22456,MANHEIM,40.16,-76.39,Lebanon,32223.0
30641,17547,207067,PA,7048,MARIETTA,40.05,-76.55,Lancaster,29380.0
30642,17550,23008,PA,1215,MAYTOWN,40.07,-76.58,Lancaster,18937.0
30643,17551,270131,PA,11303,MILLERSVILLE,40.0,-76.35,Lancaster,23899.0
30644,17552,659477,PA,20070,MOUNT JOY,40.11,-76.5,Lancaster,32859.0
30645,17554,224469,PA,8212,MOUNTVILLE,40.04,-76.43,Lancaster,27334.0
30646,17555,184731,PA,7026,NARVON,40.12,-75.97,Berks,26292.0
30647,17555,184731,PA,7026,NARVON,40.12,-75.97,Chester,26292.0
30648,17555,184731,PA,7026,NARVON,40.12,-75.97,Lancaster,26292.0
30649,17557,419833,PA,14781,NEW HOLLAND,40.1,-76.09,Lancaster,28404.0
30650,17560,122818,PA,5189,NEW PROVIDENCE,39.9,-76.23,Lancaster,23669.0
30651,17562,99100,PA,4338,PARADISE,40.0,-76.12,Lancaster,22845.0
30652,17563,81726,PA,3775,PEACH BOTTOM,39.76,-76.18,Lancaster,21649.0
30653,17565,85446,PA,2788,PEQUEA,39.9,-76.31,Lancaster,30648.0
30654,17566,303713,PA,12568,QUARRYVILLE,39.89,-76.16,Lancaster,24166.0
30655,17569,201195,PA,5971,REINHOLDS,40.27,-76.11,Berks,33695.0
30656,17569,201195,PA,5971,REINHOLDS,40.27,-76.11,Lancaster,33695.0
30657,17572,85026,PA,3867,RONKS,40.01,-76.16,Lancaster,21988.0
30658,17576,6390,PA,258,SMOKETOWN,40.04,-76.21,Lancaster,24767.0
30659,17578,191042,PA,7033,STEVENS,40.23,-76.18,Lancaster,27164.0
30660,17579,201921,PA,6247,STRASBURG,39.98,-76.18,Lancaster,32323.0
30661,17581,27857,PA,877,TERRE HILL,40.15,-76.05,Lancaster,31764.0
30662,17582,67109,PA,2148,WASHINGTON BORO,39.98,-76.43,Lancaster,31243.0
30663,17584,322540,PA,8988,WILLOW STREET,39.98,-76.27,Lancaster,35886.0
30664,17601,2240929,PA,51150,LANCASTER,40.04,-76.3,Lancaster,43811.0
30665,17602,1282932,PA,53858,LANCASTER,40.04,-76.3,Lancaster,23821.0
30666,17603,1788860,PA,61575,LANCASTER,40.04,-76.3,Lancaster,29052.0
30667,17701,895422,PA,44662,WILLIAMSPORT,41.23,-77.03,Lycoming,20049.0
30668,17702,252398,PA,10652,WILLIAMSPORT,41.23,-77.03,Lycoming,23695.0
30669,17721,26661,PA,1764,AVIS,41.18,-77.31,Clinton,15114.0
30670,17724,92583,PA,4819,CANTON,41.65,-76.85,Bradford,19212.0
30671,17724,92583,PA,4819,CANTON,41.65,-76.85,Tioga,19212.0
30672,17728,136670,PA,4897,COGAN STATION,41.31,-77.03,Lycoming,27909.0
30673,17730,4586,PA,216,DEWART,41.13,-76.86,Northumberland,21231.0
30674,17731,12309,PA,233,EAGLES MERE,41.4,-76.58,Sullivan,52828.0
30675,17737,153786,PA,6291,HUGHESVILLE,41.23,-76.72,Lycoming,24445.0
30676,17740,292780,PA,12626,JERSEY SHORE,41.2,-77.26,Clinton,23189.0
30677,17740,292780,PA,12626,JERSEY SHORE,41.2,-77.26,Lycoming,23189.0
30678,17744,64664,PA,3166,LINDEN,41.27,-77.15,Lycoming,20425.0
30679,17745,341813,PA,19243,LOCK HAVEN,41.13,-77.45,Clinton,17763.0
30680,17745,341813,PA,19243,LOCK HAVEN,41.13,-77.45,Lycoming,17763.0
30681,17747,55113,PA,3361,LOGANTON,41.03,-77.3,Clinton,16398.0
30682,17748,14188,PA,272,MC ELHATTAN,41.16,-77.35,Clinton,52162.0
30683,17749,4550,PA,389,MC EWENSVILLE,41.07,-76.81,Northumberland,11697.0
30684,17751,176180,PA,7336,MILL HALL,41.1,-77.49,Clinton,24016.0
30685,17752,104843,PA,4592,MONTGOMERY,41.17,-76.87,Lycoming,22832.0
30686,17754,429850,PA,12302,MONTOURSVILLE,41.24,-76.92,Lycoming,34941.0
30687,17756,300003,PA,12328,MUNCY,41.2,-76.78,Lycoming,24335.0
30688,17756,300003,PA,12328,MUNCY,41.2,-76.78,Montour,24335.0
30689,17756,300003,PA,12328,MUNCY,41.2,-76.78,Northumberland,24335.0
30690,17758,24693,PA,811,MUNCY VALLEY,41.35,-76.6,Lycoming,30448.0
30691,17758,24693,PA,811,MUNCY VALLEY,41.35,-76.6,Sullivan,30448.0
30692,17760,11570,PA,682,NORTH BEND,41.37,-77.7,Clinton,16965.0
30693,17762,10330,PA,575,PICTURE ROCKS,41.28,-76.7,Lycoming,17965.0
30694,17763,3522,PA,239,RALSTON,41.5,-76.94,Lycoming,14736.0
30695,17764,35846,PA,2224,RENOVO,41.32,-77.74,Clinton,16118.0
30696,17765,24038,PA,1196,ROARING BRANCH,41.55,-76.89,Lycoming,20099.0
30697,17765,24038,PA,1196,ROARING BRANCH,41.55,-76.89,Tioga,20099.0
30698,17768,6532,PA,314,SHUNK,41.56,-76.76,Sullivan,20803.0
30699,17771,73289,PA,3276,TROUT RUN,41.39,-77.08,Lycoming,22371.0
30700,17772,54931,PA,2482,TURBOTVILLE,41.1,-76.76,Montour,22132.0
30701,17772,54931,PA,2482,TURBOTVILLE,41.1,-76.76,Northumberland,22132.0
30702,17774,24441,PA,1411,UNITYVILLE,41.24,-76.52,Lycoming,17322.0
30703,17776,6346,PA,306,WATERVILLE,41.32,-77.35,Lycoming,20739.0
30704,17777,157170,PA,7325,WATSONTOWN,41.08,-76.86,Northumberland,21457.0
30705,17779,10084,PA,55,WOOLRICH,41.19,-77.33,Clinton,183345.0
30706,17801,337934,PA,16438,SUNBURY,40.86,-76.78,Northumberland,20558.0
30707,17810,43676,PA,6016,ALLENWOOD,41.09,-76.9,Lycoming,7260.0
30708,17810,43676,PA,6016,ALLENWOOD,41.09,-76.9,Union,7260.0
30709,17812,28498,PA,1350,BEAVER SPRINGS,40.74,-77.22,Snyder,21110.0
30710,17813,42759,PA,2100,BEAVERTOWN,40.75,-77.16,Snyder,20361.0
30711,17814,108140,PA,5029,BENTON,41.19,-76.38,Columbia,21503.0
30712,17814,108140,PA,5029,BENTON,41.19,-76.38,Luzerne,21503.0
30713,17814,108140,PA,5029,BENTON,41.19,-76.38,Lycoming,21503.0
30714,17815,686023,PA,30742,BLOOMSBURG,41.0,-76.45,Columbia,22315.0
30715,17815,686023,PA,30742,BLOOMSBURG,41.0,-76.45,Montour,22315.0
30716,17820,144144,PA,5499,CATAWISSA,40.95,-76.46,Columbia,26213.0
30717,17821,665150,PA,18499,DANVILLE,40.96,-76.61,Columbia,35956.0
30718,17821,665150,PA,18499,DANVILLE,40.96,-76.61,Montour,35956.0
30719,17821,665150,PA,18499,DANVILLE,40.96,-76.61,Northumberland,35956.0
30720,17823,29423,PA,1213,DORNSIFE,40.75,-76.76,Northumberland,24256.0
30721,17824,141460,PA,3708,ELYSBURG,40.86,-76.54,Columbia,38150.0
30722,17824,141460,PA,3708,ELYSBURG,40.86,-76.54,Northumberland,38150.0
30723,17827,19070,PA,773,FREEBURG,40.76,-76.94,Snyder,24670.0
30724,17830,49718,PA,2017,HERNDON,40.71,-76.85,Northumberland,24649.0
30725,17832,13442,PA,733,MARION HEIGHTS,40.8,-76.46,Northumberland,18338.0
30726,17834,75019,PA,3651,KULPMONT,40.79,-76.47,Northumberland,20548.0
30727,17837,597539,PA,19873,LEWISBURG,40.96,-76.89,Union,30068.0
30728,17840,5763,PA,374,LOCUST GAP,40.79,-76.43,Northumberland,15409.0
30729,17841,82133,PA,4966,MC CLURE,40.7,-77.31,Mifflin,16539.0
30730,17841,82133,PA,4966,MC CLURE,40.7,-77.31,Snyder,16539.0
30731,17842,180484,PA,8585,MIDDLEBURG,40.78,-77.04,Snyder,21023.0
30732,17844,237214,PA,10441,MIFFLINBURG,40.92,-77.04,Union,22719.0
30733,17845,44962,PA,2034,MILLMONT,40.86,-77.23,Union,22105.0
30734,17846,90396,PA,3808,MILLVILLE,41.12,-76.52,Columbia,23738.0
30735,17847,261994,PA,11708,MILTON,41.0,-76.85,Montour,22377.0
30736,17847,261994,PA,11708,MILTON,41.0,-76.85,Northumberland,22377.0
30737,17850,10685,PA,712,MONTANDON,40.96,-76.86,Northumberland,15007.0
30738,17851,123970,PA,7607,MOUNT CARMEL,40.79,-76.41,Northumberland,16297.0
30739,17853,66142,PA,3422,MOUNT PLEASANT MILLS,40.69,-77.0,Snyder,19328.0
30740,17855,27045,PA,1042,NEW BERLIN,40.88,-76.98,Union,25955.0
30741,17856,84315,PA,3277,NEW COLUMBIA,41.04,-76.88,Union,25729.0
30742,17857,200825,PA,7466,NORTHUMBERLAND,40.89,-76.79,Northumberland,26899.0
30743,17859,77067,PA,2807,ORANGEVILLE,41.07,-76.41,Columbia,27455.0
30744,17859,77067,PA,2807,ORANGEVILLE,41.07,-76.41,Luzerne,27455.0
30745,17860,66487,PA,2557,PAXINOS,40.83,-76.64,Northumberland,26002.0
30746,17862,6196,PA,517,PENNS CREEK,40.86,-77.07,Snyder,11985.0
30747,17864,50212,PA,2335,PORT TREVORTON,40.7,-76.91,Snyder,21504.0
30748,17866,151890,PA,10480,COAL TOWNSHIP,40.78,-76.54,Northumberland,14493.0
30749,17868,20410,PA,986,RIVERSIDE,40.95,-76.63,Northumberland,20700.0
30750,17870,352552,PA,15166,SELINSGROVE,40.8,-76.86,Snyder,23246.0
30751,17870,352552,PA,15166,SELINSGROVE,40.8,-76.86,Union,23246.0
30752,17872,150306,PA,9330,SHAMOKIN,40.78,-76.55,Northumberland,16110.0
30753,17876,41335,PA,1703,SHAMOKIN DAM,40.85,-76.82,Snyder,24272.0
30754,17878,35022,PA,1361,STILLWATER,41.15,-76.36,Columbia,25733.0
30755,17878,35022,PA,1361,STILLWATER,41.15,-76.36,Luzerne,25733.0
30756,17881,27242,PA,1329,TREVORTON,40.78,-76.67,Northumberland,20498.0
30757,17884,4173,PA,266,WASHINGTONVILLE,41.05,-76.67,Montour,15688.0
30758,17886,18319,PA,1088,WEST MILTON,41.01,-76.8,Union,16837.0
30759,17887,6704,PA,287,WHITE DEER,41.05,-76.96,Union,23359.0
30760,17888,6832,PA,289,WILBURTON,40.81,-76.38,Columbia,23640.0
30761,17888,6832,PA,289,WILBURTON,40.81,-76.38,Northumberland,23640.0
30762,17889,92441,PA,2766,WINFIELD,40.9,-76.87,Snyder,33420.0
30763,17889,92441,PA,2766,WINFIELD,40.9,-76.87,Union,33420.0
30764,17901,660711,PA,23719,POTTSVILLE,40.67,-76.2,Schuylkill,27856.0
30765,17920,4911,PA,363,ARISTES,40.81,-76.34,Columbia,13529.0
30766,17921,144229,PA,7509,ASHLAND,40.78,-76.34,Columbia,19207.0
30767,17921,144229,PA,7509,ASHLAND,40.78,-76.34,Schuylkill,19207.0
30768,17922,149657,PA,4973,AUBURN,40.59,-76.09,Schuylkill,30094.0
30769,17923,7325,PA,501,BRANCHDALE,40.64,-76.33,Schuylkill,14621.0
30770,17925,8178,PA,456,BROCKTON,40.77,-76.04,Schuylkill,17934.0
30771,17929,36874,PA,1741,CRESSONA,40.63,-76.19,Schuylkill,21180.0
30772,17930,9282,PA,492,CUMBOLA,40.72,-76.15,Schuylkill,18866.0
30773,17931,116874,PA,8835,FRACKVILLE,40.78,-76.23,Schuylkill,13229.0
30774,17933,5869,PA,113,FRIEDENSBURG,40.58,-76.23,Schuylkill,51938.0
30775,17934,5743,PA,477,GILBERTON,40.79,-76.22,Schuylkill,12040.0
30776,17935,23895,PA,1436,GIRARDVILLE,40.79,-76.28,Schuylkill,16640.0
30777,17936,14623,PA,811,GORDON,40.75,-76.34,Schuylkill,18031.0
30778,17938,71473,PA,2473,HEGINS,40.66,-76.48,Schuylkill,28901.0
30779,17941,18436,PA,793,KLINGERSTOWN,40.66,-76.62,Schuylkill,23248.0
30780,17943,5133,PA,91,LAVELLE,40.76,-76.39,Schuylkill,56407.0
